held_out_case,pooling,distance_head,threshold_method,threshold,precision,recall,accuracy,f1
1,concat_mean_last,knn_clustered_16,parametric_p95_equiv,1.28533153023472,0.9628099173553719,0.8825757575757576,0.9242424242424242,0.9209486166007905
1,concat_mean_last,knn_clustered_16,kde_p95_equiv,1.2776400762705769,0.9628099173553719,0.8825757575757576,0.9242424242424242,0.9209486166007905
1,concat_mean_last,knn_clustered_16,evt_p99_equiv,1.3612012692961017,0.9911504424778761,0.8484848484848485,0.9204545454545454,0.9142857142857143
1,concat_mean_last,knn_clustered_16,parametric_p99_equiv,1.329635255248167,0.9912663755458515,0.8598484848484849,0.9261363636363636,0.920892494929006
1,concat_mean_last,knn_clustered_16,kde_p99_equiv,1.38358188961788,0.9911111111111112,0.8446969696969697,0.9185606060606061,0.9120654396728016
1,concat_mean_last,knn_clustered_16,evt_p999_equiv,1.5186626758330137,1.0,0.7196969696969697,0.8598484848484849,0.8370044052863436
1,concat_mean_last,knn_clustered_16,parametric_p999_equiv,1.3728099994574001,0.9911111111111112,0.8446969696969697,0.9185606060606061,0.9120654396728016
1,concat_mean_last,knn_clustered_16,kde_p999_equiv,1.4759258912679218,1.0,0.7613636363636364,0.8806818181818182,0.864516129032258
1,concat_mean_last,knn_clustered_16,mad,1.4459268029549135,1.0,0.7916666666666666,0.8958333333333334,0.8837209302325582
1,concat_mean_last,knn_clustered_16,iqr,1.553853094935538,1.0,0.6931818181818182,0.8465909090909091,0.8187919463087249
